Profile_Id,Profile_Name,Profile_Link
962,Don Nalin Dharshana Jayaratne,https://pureportal.coventry.ac.uk/en/persons/don-nalin-dharshana-jayaratne
963,Keith Jeffrey,https://pureportal.coventry.ac.uk/en/persons/keith-jeffrey
964,Kolapo Jegede,https://pureportal.coventry.ac.uk/en/persons/kolapo-jegede
965,Mahmoud Jeidani,https://pureportal.coventry.ac.uk/en/persons/mahmoud-jeidani-2
966,Hugh Michael Steffan Faith Jenkins,https://pureportal.coventry.ac.uk/en/persons/hugh-michael-steffan-faith-jenkins
967,Steffan Jenkins,https://pureportal.coventry.ac.uk/en/persons/steffan-jenkins
968,Nigel Jennett,https://pureportal.coventry.ac.uk/en/persons/nigel-jennett
969,Jo Jennings,https://pureportal.coventry.ac.uk/en/persons/jo-jennings
970,Donghyeok Jeong,https://pureportal.coventry.ac.uk/en/persons/donghyeok-jeong
971,Alethea Gabriel Jerebine,https://pureportal.coventry.ac.uk/en/persons/alethea-gabriel-jerebine
972,Erefagha Yekorogha Jerome Ukaoke,https://pureportal.coventry.ac.uk/en/persons/erefagha-yekorogha-jerome-ukaoke
973,Brandi Jo Jess,https://pureportal.coventry.ac.uk/en/persons/brandi-jo-jess
974,Mikeda Jess,https://pureportal.coventry.ac.uk/en/persons/mikeda-jess
975,James Jewkes,https://pureportal.coventry.ac.uk/en/persons/james-jewkes
976,Alice Louise Jeynes,https://pureportal.coventry.ac.uk/en/persons/alice-louise-jeynes
977,Sourabh Jha,https://pureportal.coventry.ac.uk/en/persons/sourabh-jha
978,Lin Ji,https://pureportal.coventry.ac.uk/en/persons/lin-ji
979,Xiaorui Jiang,https://pureportal.coventry.ac.uk/en/persons/xiaorui-jiang
980,Alfonso Jimenez,https://pureportal.coventry.ac.uk/en/persons/alfonso-jimenez
981,Professor Yanguo Jing,https://pureportal.coventry.ac.uk/en/persons/yanguo-jing
982,Clara Joergensen,https://pureportal.coventry.ac.uk/en/persons/clara-joergensen
983,David Johnson,https://pureportal.coventry.ac.uk/en/persons/david-johnson
984,Emmanuel Johnson,https://pureportal.coventry.ac.uk/en/persons/emmanuel-johnson
985,Helen Johnson,https://pureportal.coventry.ac.uk/en/persons/helen-johnson
986,Andrew Johnston,https://pureportal.coventry.ac.uk/en/persons/andrew-johnston
987,Mark Johnston,https://pureportal.coventry.ac.uk/en/persons/mark-johnston
988,Matt Paul Johnston,https://pureportal.coventry.ac.uk/en/persons/matt-paul-johnston
989,Anju Jolly,https://pureportal.coventry.ac.uk/en/persons/anju-jolly
990,Ali Jones,https://pureportal.coventry.ac.uk/en/persons/ali-jones
991,Andrew Jones,https://pureportal.coventry.ac.uk/en/persons/andrew-jones-2
992,Andrew Jones,https://pureportal.coventry.ac.uk/en/persons/andrew-jones
993,David Ralph Jones,https://pureportal.coventry.ac.uk/en/persons/david-ralph-jones
994,Emma Jones,https://pureportal.coventry.ac.uk/en/persons/emma-jones
995,Geraint Jones,https://pureportal.coventry.ac.uk/en/persons/geraint-jones
996,Helen Jones,https://pureportal.coventry.ac.uk/en/persons/helen-jones
997,Katharine Jones,https://pureportal.coventry.ac.uk/en/persons/katharine-jones
998,Paul Jones,https://pureportal.coventry.ac.uk/en/persons/paul-jones
999,Sarah Jones,https://pureportal.coventry.ac.uk/en/persons/sarah-jones-3
1000,Vicky Jones,https://pureportal.coventry.ac.uk/en/persons/vicky-jones
1001,Jonathan Jong,https://pureportal.coventry.ac.uk/en/persons/jonathan-jong
1002,Jason Jordan,https://pureportal.coventry.ac.uk/en/persons/jason-jordan
1003,Mel Jordan,https://pureportal.coventry.ac.uk/en/persons/mel-jordan
1004,Arun Georgeyson Pheshi Joseph,https://pureportal.coventry.ac.uk/en/persons/arun-georgeyson-pheshi-joseph
1005,Jeiel Daven Joseph,https://pureportal.coventry.ac.uk/en/persons/jeiel-daven-joseph
1006,Nathan Joseph,https://pureportal.coventry.ac.uk/en/persons/nathan-joseph-2
1007,Deepa Joshi,https://pureportal.coventry.ac.uk/en/persons/deepa-joshi
1008,Peter Jostins,https://pureportal.coventry.ac.uk/en/persons/peter-jostins
1009,Jill Journeaux,https://pureportal.coventry.ac.uk/en/persons/jill-journeaux
1010,Adam Jowett,https://pureportal.coventry.ac.uk/en/persons/adam-jowett
1011,Teresa Joyce,https://pureportal.coventry.ac.uk/en/persons/teresa-joyce
1012,Ayesha Judge,https://pureportal.coventry.ac.uk/en/persons/ayesha-judge
1013,Ismail Jumale,https://pureportal.coventry.ac.uk/en/persons/ismail-jumale
1014,Linda Kabaira,https://pureportal.coventry.ac.uk/en/persons/linda-kabaira
1015,Judith Kabajulizi,https://pureportal.coventry.ac.uk/en/persons/judith-kabajulizi
1016,Sarkar Kabir,https://pureportal.coventry.ac.uk/en/persons/sarkar-kabir
1017,Konstantinos Kakavelakis,https://pureportal.coventry.ac.uk/en/persons/konstantinos-kakavelakis
1018,Carol Kalafatic,https://pureportal.coventry.ac.uk/en/persons/carol-kalafatic
1019,Chomba Kalunga,https://pureportal.coventry.ac.uk/en/persons/chomba-kalunga
1020,Muhammad Mustafa Kamal,https://pureportal.coventry.ac.uk/en/persons/muhammad-mustafa-kamal
1021,Suraj Harsha Kamtam,https://pureportal.coventry.ac.uk/en/persons/suraj-harsha-kamtam
1022,Ashwini Kanakapura Sriranga,https://pureportal.coventry.ac.uk/en/persons/ashwini-kanakapura-sriranga
1023,Stratis Kanarachos,https://pureportal.coventry.ac.uk/en/persons/stratis-kanarachos
1024,Archontissa Kanavaki,https://pureportal.coventry.ac.uk/en/persons/archontissa-kanavaki
1025,John Karadelis,https://pureportal.coventry.ac.uk/en/persons/john-karadelis
1026,Mehmet Karakus,https://pureportal.coventry.ac.uk/en/persons/mehmet-karakus
1027,Mojtaba Karamimoghadam,https://pureportal.coventry.ac.uk/en/persons/mojtaba-karamimoghadam
1028,Yordanka Karayaneva,https://pureportal.coventry.ac.uk/en/persons/yordanka-karayaneva
1029,Socrates Karidis,https://pureportal.coventry.ac.uk/en/persons/socrates-karidis
1030,Server Kasap,https://pureportal.coventry.ac.uk/en/persons/server-kasap
1031,Eleni Kasapi,https://pureportal.coventry.ac.uk/en/persons/eleni-kasapi
1032,Rasha Kassem,https://pureportal.coventry.ac.uk/en/persons/rasha-kassem
1033,Marcos Kauffman,https://pureportal.coventry.ac.uk/en/persons/marcos-kauffman-2
1034,Awinder Kaur,https://pureportal.coventry.ac.uk/en/persons/awinder-kaur
1035,Kam Kaur,https://pureportal.coventry.ac.uk/en/persons/kam-kaur
1036,Aidan Kavanagh,https://pureportal.coventry.ac.uk/en/persons/aidan-kavanagh
1037,Carla Kay,https://pureportal.coventry.ac.uk/en/persons/carla-kay
1038,Philip Kay,https://pureportal.coventry.ac.uk/en/persons/philip-kay
1039,Esra Kaytaz,https://pureportal.coventry.ac.uk/en/persons/esra-kaytaz
1040,Ada Kelechi Ahuche,https://pureportal.coventry.ac.uk/en/persons/ada-kelechi-ahuche
1041,Tim Kelly,https://pureportal.coventry.ac.uk/en/persons/tim-kelly
1042,Donna Kendall,https://pureportal.coventry.ac.uk/en/persons/donna-kendall-2
1043,Ralph Kenna,https://pureportal.coventry.ac.uk/en/persons/ralph-kenna
1044,Michael Kennedy,https://pureportal.coventry.ac.uk/en/persons/michael-kennedy
1045,Yvonne Kennedy,https://pureportal.coventry.ac.uk/en/persons/yvonne-kennedy
1046,Sue Kenney,https://pureportal.coventry.ac.uk/en/persons/sue-kenney
1047,Chris Kent,https://pureportal.coventry.ac.uk/en/persons/chris-kent
1048,Ahmed Khafaga,https://pureportal.coventry.ac.uk/en/persons/ahmed-khafaga
1049,Ehsan Khajeh,https://pureportal.coventry.ac.uk/en/persons/ehsan-khajeh
1050,Adil Khan,https://pureportal.coventry.ac.uk/en/persons/adil-khan
1051,Ahmed Nawaz Khan,https://pureportal.coventry.ac.uk/en/persons/ahmed-nawaz-khan
1052,Amir Khan,https://pureportal.coventry.ac.uk/en/persons/amir-khan
1053,Amjad Saeed Khan,https://pureportal.coventry.ac.uk/en/persons/amjad-saeed-khan
1054,Azra Khan,https://pureportal.coventry.ac.uk/en/persons/azra-khan
1055,Kashif Khan,https://pureportal.coventry.ac.uk/en/persons/kashif-khan
1056,Mahbub Khan,https://pureportal.coventry.ac.uk/en/persons/mahbub-khan
1057,Yasir Imtiaz Khan,https://pureportal.coventry.ac.uk/en/persons/yasir-imtiaz-khan
1058,Bidur Khanal,https://pureportal.coventry.ac.uk/en/persons/bidur-khanal
1059,Husni Kharouf,https://pureportal.coventry.ac.uk/en/persons/husni-kharouf
1060,Nazanin Khasteganan,https://pureportal.coventry.ac.uk/en/persons/nazanin-khasteganan
1061,Morteza Khorami,https://pureportal.coventry.ac.uk/en/persons/morteza-khorami
1062,Amir Khorasgani,https://pureportal.coventry.ac.uk/en/persons/amir-khorasgani
1063,Hanna Rebekka Kiesewetter,https://pureportal.coventry.ac.uk/en/persons/hanna-rebekka-kiesewetter
1064,Dohyung Kim,https://pureportal.coventry.ac.uk/en/persons/dohyung-kim
1065,Eun-jin Kim,https://pureportal.coventry.ac.uk/en/persons/e-j-kim
1066,Andrew King,https://pureportal.coventry.ac.uk/en/persons/andrew-king
1067,Virginia King,https://pureportal.coventry.ac.uk/en/persons/virginia-king
1068,William King,https://pureportal.coventry.ac.uk/en/persons/william-king
1069,Steve Kingdon,https://pureportal.coventry.ac.uk/en/persons/steve-kingdon
1070,Jeptoo Kipkech,https://pureportal.coventry.ac.uk/en/persons/jeptoo-kipkech
1071,Alexandra Kirby,https://pureportal.coventry.ac.uk/en/persons/alexandra-kirby
1072,Rhys Kirk,https://pureportal.coventry.ac.uk/en/persons/rhys-kirk
1073,Richard James Kite,https://pureportal.coventry.ac.uk/en/persons/richard-james-kite
1074,Ruth Wanjiru Kituku,https://pureportal.coventry.ac.uk/en/persons/ruth-wanjiru-kituku
1075,Rob Kivits,https://pureportal.coventry.ac.uk/en/persons/rob-kivits
1076,Dominik Klepl,https://pureportal.coventry.ac.uk/en/persons/dominik-klepl
1077,Moya Kneafsey,https://pureportal.coventry.ac.uk/en/persons/moya-kneafsey
1078,Eve Knight,https://pureportal.coventry.ac.uk/en/persons/eve-knight
1079,Thomas Knowles,https://pureportal.coventry.ac.uk/en/persons/thomas-knowles
1080,Gueorgui Kolev,https://pureportal.coventry.ac.uk/en/persons/gueorgui-kolev
1081,Petya Koleva,https://pureportal.coventry.ac.uk/en/persons/petya-koleva
1082,Mama Kone,https://pureportal.coventry.ac.uk/en/persons/mama-kone
1083,Ambrose Koryang,https://pureportal.coventry.ac.uk/en/persons/ambrose-koryang
1084,Evangelia Koumentaki,https://pureportal.coventry.ac.uk/en/persons/evangelia-koumentaki
1085,Ivan Kourtchev,https://pureportal.coventry.ac.uk/en/persons/ivan-kourtchev
1086,Marion Krauthaker,https://pureportal.coventry.ac.uk/en/persons/marion-krauthaker
1087,Latha Krishnan,https://pureportal.coventry.ac.uk/en/persons/latha-krishnan
1088,Frens Kroeger,https://pureportal.coventry.ac.uk/en/persons/frens-kroeger
1089,Babul KSM Kader Ibrahim,https://pureportal.coventry.ac.uk/en/persons/babul-ksm-kader-ibrahim
1090,Jo Kucharska,https://pureportal.coventry.ac.uk/en/persons/jo-kucharska
1091,Kugan Kuganathan,https://pureportal.coventry.ac.uk/en/persons/kugan-kuganathan
1092,Kristen Kuhn,https://pureportal.coventry.ac.uk/en/persons/kristen-kuhn
1093,Siddharth Kulkarni,https://pureportal.coventry.ac.uk/en/persons/siddharth-kulkarni
1094,Abhishek Kumar,https://pureportal.coventry.ac.uk/en/persons/abhishek-kumar
1095,Sathees Kunjuthamby,https://pureportal.coventry.ac.uk/en/persons/sathees-kunjuthamby
1096,Stanley Kupezare,https://pureportal.coventry.ac.uk/en/persons/stanley-kupezare
1097,Om Kurmi,https://pureportal.coventry.ac.uk/en/persons/om-kurmi
1098,Ibnu Febry Kurniawan,https://pureportal.coventry.ac.uk/en/persons/ibnu-febry-kurniawan
1099,Niken Palupi Kusumo Wardani,https://pureportal.coventry.ac.uk/en/persons/niken-palupi-kusumo-wardani
1100,Leema Kuttiyil,https://pureportal.coventry.ac.uk/en/persons/leema-kuttiyil
1101,Gestel Christine Kuyler,https://pureportal.coventry.ac.uk/en/persons/gestel-christine-kuyler
1102,Ekaterina Kuzmina,https://pureportal.coventry.ac.uk/en/persons/ekaterina-kuzmina
1103,Ioannis Kyrou,https://pureportal.coventry.ac.uk/en/persons/ioannis-kyrou
1104,Aisha Labefo Audu,https://pureportal.coventry.ac.uk/en/persons/aisha-labefo-audu
1105,Humberto Rios Labrada,https://pureportal.coventry.ac.uk/en/persons/humberto-rios-labrada
1106,Joanne Lackenby,https://pureportal.coventry.ac.uk/en/persons/joanne-lackenby
1107,Sara Lahlouhi,https://pureportal.coventry.ac.uk/en/persons/sara-lahlouhi
1108,Dina Laila,https://pureportal.coventry.ac.uk/en/persons/dina-laila
1109,Emmylou Laird,https://pureportal.coventry.ac.uk/en/persons/emmylou-laird
1110,Mairi Laird,https://pureportal.coventry.ac.uk/en/persons/mairi-laird
1111,Egetadobobari Ejira Lale,https://pureportal.coventry.ac.uk/en/persons/egetadobobari-ejira-lale
1112,Oleseaden Ojuegba Lale,https://pureportal.coventry.ac.uk/en/persons/oleseaden-ojuegba-lale
1113,Samy Salvatore Roger Lalloz,https://pureportal.coventry.ac.uk/en/persons/samy-salvatore-roger-lalloz
1114,Matthew Lamaudiere,https://pureportal.coventry.ac.uk/en/persons/matthew-lamaudiere
1115,Caroline Lambert,https://pureportal.coventry.ac.uk/en/persons/caroline-lambert-lambert
1116,Petros Lameras,https://pureportal.coventry.ac.uk/en/persons/petros-lameras
1117,Edison Lami,https://pureportal.coventry.ac.uk/en/persons/edison-lami
1118,Rong Lan,https://pureportal.coventry.ac.uk/en/persons/rong-lan
1119,Karl Landstrom,https://pureportal.coventry.ac.uk/en/persons/karl-landstrom
1120,Craig Lashford,https://pureportal.coventry.ac.uk/en/persons/craig-lashford
1121,Egle Latvyte,https://pureportal.coventry.ac.uk/en/persons/egle-latvyte
1122,Miranda Celeste Laurence,https://pureportal.coventry.ac.uk/en/persons/miranda-celeste-laurence
1123,Eliana Lauretta,https://pureportal.coventry.ac.uk/en/persons/eliana-lauretta
1124,Adam Lawrence,https://pureportal.coventry.ac.uk/en/persons/adam-lawrence
1125,Jonathan Lawrence,https://pureportal.coventry.ac.uk/en/persons/jonathan-lawrence
1126,Helen Laws,https://pureportal.coventry.ac.uk/en/persons/helen-laws
1127,Duncan Lawson,https://pureportal.coventry.ac.uk/en/persons/duncan-lawson
1128,"Adam Layland,  MCPara MIHM MCMI FInstLM FHEA",https://pureportal.coventry.ac.uk/en/persons/adam-layland
1129,Jordon Lazell,https://pureportal.coventry.ac.uk/en/persons/jordon-lazell
1130,Viet Le,https://pureportal.coventry.ac.uk/en/persons/viet-le
1131,Sheila Leddington-Wright,https://pureportal.coventry.ac.uk/en/persons/sheila-leddington-wright
1132,Ben Lee,https://pureportal.coventry.ac.uk/en/persons/ben-lee
1133,Eun Kyoung Lee,https://pureportal.coventry.ac.uk/en/persons/eun-kyoung-lee
1134,Pak-Yee Lee,https://pureportal.coventry.ac.uk/en/persons/pakyee-lee
1135,Rosemary Lee,https://pureportal.coventry.ac.uk/en/persons/rosemary-lee
1136,Sir Lee,https://pureportal.coventry.ac.uk/en/persons/sir-lee-2
1137,Mitchell Patrick Leering,https://pureportal.coventry.ac.uk/en/persons/mitchell-leering
1138,Gavin Leigh,https://pureportal.coventry.ac.uk/en/persons/gavin-leigh
1139,Stuart Lemanski,https://pureportal.coventry.ac.uk/en/persons/stuart-lemanski
1140,Stefanie Lemke,https://pureportal.coventry.ac.uk/en/persons/stefanie-lemke
1141,Margi Lennartsson Turner,https://pureportal.coventry.ac.uk/en/persons/margi-lennartsson-turner
1142,Gavan Lennon,https://pureportal.coventry.ac.uk/en/persons/gavan-lennon
1143,Alice Leonard,https://pureportal.coventry.ac.uk/en/persons/alice-leonard
1144,France Leonard,https://pureportal.coventry.ac.uk/en/persons/france-leonard
1145,Victoria Leonard,https://pureportal.coventry.ac.uk/en/persons/victoria-leonard
1146,Lizzy Le Quesne,https://pureportal.coventry.ac.uk/en/persons/lizzy-le-quesne
1147,Carolyn Letchford,https://pureportal.coventry.ac.uk/en/persons/carolyn-letchford-2
1148,Silan Levelle,https://pureportal.coventry.ac.uk/en/persons/silan-levelle
1149,Jacek Lewandowski,https://pureportal.coventry.ac.uk/en/persons/jacek-lewandowski
1150,Mark Lewis,https://pureportal.coventry.ac.uk/en/persons/mark-lewis
1151,Fujia (Cliff) Li,https://pureportal.coventry.ac.uk/en/persons/fujia-cliff-li
1152,Jianwei Li,https://pureportal.coventry.ac.uk/en/persons/jianwei-li
1153,Ke Li,https://pureportal.coventry.ac.uk/en/persons/ke-li
1154,Kexing Li,https://pureportal.coventry.ac.uk/en/persons/kexing-li
1155,Luo Li,https://pureportal.coventry.ac.uk/en/persons/luo-li
1156,Weidong Li,https://pureportal.coventry.ac.uk/en/persons/weidong-li
1157,Hailin Liao,https://pureportal.coventry.ac.uk/en/persons/hailin-liao
1158,Helen Liebling,https://pureportal.coventry.ac.uk/en/persons/helen-liebling
1159,Liliani Liliani,https://pureportal.coventry.ac.uk/en/persons/liliani-liliani
1160,Adam Lillicrapp,https://pureportal.coventry.ac.uk/en/persons/adam-lillicrapp
1161,"Christopher Ian Lillington Martin, MSt (Oxon), FSET",https://pureportal.coventry.ac.uk/en/persons/christopher-ian-lillington-martin
1162,Ming Lim,https://pureportal.coventry.ac.uk/en/persons/ming-lim
1163,Romara Lima Delmonte,https://pureportal.coventry.ac.uk/en/persons/romara-lima-delmonte
1164,Thet Thet Lin,https://pureportal.coventry.ac.uk/en/persons/thet-thet-lin
1165,Wangwei Lin,https://pureportal.coventry.ac.uk/en/persons/wangwei-lin
1166,Adam Linekar,https://pureportal.coventry.ac.uk/en/persons/adam-linekar
1167,Simon Ling Locke,https://pureportal.coventry.ac.uk/en/persons/simon-ling-locke
1168,Eva Lippold,https://pureportal.coventry.ac.uk/en/persons/eva-lippold
1169,Piotr Lis,https://pureportal.coventry.ac.uk/en/persons/piotr-lis
1170,Leli Lismay,https://pureportal.coventry.ac.uk/en/persons/leli-lismay
1171,ge Liu,https://pureportal.coventry.ac.uk/en/persons/ge-liu
1172,Haipeng Liu,https://pureportal.coventry.ac.uk/en/persons/haipeng-liu
1173,Margaret Liu,https://pureportal.coventry.ac.uk/en/persons/margaret-liu
1174,Zhongwei Liu,https://pureportal.coventry.ac.uk/en/persons/zhongwei-liu
1175,Zihao Liu,https://pureportal.coventry.ac.uk/en/persons/zihao-liu
1176,George Thomas Lloyd-O'Keeffe,https://pureportal.coventry.ac.uk/en/persons/george-thomas-lloyd-okeeffe
1177,Michael Loizou,https://pureportal.coventry.ac.uk/en/persons/michael-loizou
1178,Long'or Pauline Lokidor,https://pureportal.coventry.ac.uk/en/persons/longor-pauline-lokidor
1179,Aldrin Loomes,https://pureportal.coventry.ac.uk/en/persons/aldrin-loomes
1180,Jorge Lopez Fernandez,https://pureportal.coventry.ac.uk/en/persons/jorge-lopez-fernandez
1181,Neo Lophitis,https://pureportal.coventry.ac.uk/en/persons/neo-lophitis
1182,Andrit Lourens,https://pureportal.coventry.ac.uk/en/persons/andrit-lourens
1183,James Loveard,https://pureportal.coventry.ac.uk/en/persons/james-loveard
1184,Kristopher Lovell,https://pureportal.coventry.ac.uk/en/persons/kristopher-lovell
1185,Robert Low,https://pureportal.coventry.ac.uk/en/persons/robert-low
1186,Fiona Lowe,https://pureportal.coventry.ac.uk/en/persons/fiona-lowe
1187,Caroline Lozahic,https://pureportal.coventry.ac.uk/en/persons/caroline-lozahic
1188,Qian Lu,https://pureportal.coventry.ac.uk/en/persons/qian-lu
1189,Dureshahwar Lughmani,https://pureportal.coventry.ac.uk/en/persons/dureshahwar-lughmani
1190,Farhana Ahmed Lunat,https://pureportal.coventry.ac.uk/en/persons/farhana-ahmed-lunat
1191,Patricia Lund,https://pureportal.coventry.ac.uk/en/persons/patricia-lund
1192,Yun Luo,https://pureportal.coventry.ac.uk/en/persons/yun-luo
1193,Emmanuel Edet Luther,https://pureportal.coventry.ac.uk/en/persons/emmanuel-edet-luther-2
1194,Eleanor Lutman-White,https://pureportal.coventry.ac.uk/en/persons/eleanor-lutman-white
1195,Lien Luu,https://pureportal.coventry.ac.uk/en/persons/lien-luu
1196,Anthony Luvera,https://pureportal.coventry.ac.uk/en/persons/anthony-luvera
1197,"Professor Deborah Lycett, PhD",https://pureportal.coventry.ac.uk/en/persons/deborah-lycett
1198,Claire Lyons,https://pureportal.coventry.ac.uk/en/persons/claire-lyons
1199,Max Lyons Donegan,https://pureportal.coventry.ac.uk/en/persons/max-lyons-donegan
1200,Jiani Ma,https://pureportal.coventry.ac.uk/en/persons/jiani-ma-2
1201,Jie Ma,https://pureportal.coventry.ac.uk/en/persons/jie-ma
1202,YingLiang Ma,https://pureportal.coventry.ac.uk/en/persons/yingliang-ma
1203,Gideon Maas,https://pureportal.coventry.ac.uk/en/persons/gideon-maas
1204,Steven Macdonald,https://pureportal.coventry.ac.uk/en/persons/steven-macdonald
1205,Emily Jane Mace,https://pureportal.coventry.ac.uk/en/persons/emily-jane-mace
1206,Iain MacKinnon,https://pureportal.coventry.ac.uk/en/persons/iain-mackinnon
1207,Lisa Maclean,https://pureportal.coventry.ac.uk/en/persons/lisa-maclean
1208,Stuart MacLennan,https://pureportal.coventry.ac.uk/en/persons/stuart-maclennan
1209,Kate MacLeod,https://pureportal.coventry.ac.uk/en/persons/kate-macleod
1210,Paul Magee,https://pureportal.coventry.ac.uk/en/persons/paul-magee
1211,Ahmed Mahmed,https://pureportal.coventry.ac.uk/en/persons/ahmed-mahmed
1212,Shahid Mahmood,https://pureportal.coventry.ac.uk/en/persons/shahid-mahmood-2
1213,Abdulrahman Mahmoud,https://pureportal.coventry.ac.uk/en/persons/abdulrahman-mahmoud-2
1214,Dominic Mahon,https://pureportal.coventry.ac.uk/en/persons/dominic-mahon
1215,Vanessa Nontsikelelo Majiza,https://pureportal.coventry.ac.uk/en/persons/vanessa-nontsikelelo-majiza
1216,Annesha Makhal,https://pureportal.coventry.ac.uk/en/persons/annesha-makhal
1217,James Malcolm,https://pureportal.coventry.ac.uk/en/persons/james-malcolm
1218,Anahita Malekmohammadi,https://pureportal.coventry.ac.uk/en/persons/anahita-malekmohammadi
1219,Pauline Maleyrie,https://pureportal.coventry.ac.uk/en/persons/pauline-maleyrie
1220,Stephanie Malkin,https://pureportal.coventry.ac.uk/en/persons/stephanie-malkin
1221,Shahida Mallah,https://pureportal.coventry.ac.uk/en/persons/shahida-mallah
1222,Marcus Maloney,https://pureportal.coventry.ac.uk/en/persons/marcus-maloney
1223,Arun Mambazhasseri Divakaran,https://pureportal.coventry.ac.uk/en/persons/arun-mambazhasseri-divakaran
1224,Martha Mamphey,https://pureportal.coventry.ac.uk/en/persons/martha-mamphey-2
1225,Andy Manapany,https://pureportal.coventry.ac.uk/en/persons/andy-manapany
1226,Imthiyas Manarikkal,https://pureportal.coventry.ac.uk/en/persons/imthiyas-manarikkal
1227,Marta Mangiarulo,https://pureportal.coventry.ac.uk/en/persons/marta-mangiarulo
1228,Alessia Mangiavillano,https://pureportal.coventry.ac.uk/en/persons/alessia-mangiavillano
1229,Kaddijatou Manneh,https://pureportal.coventry.ac.uk/en/persons/kaddijatou-manneh
1230,Emily Manns,https://pureportal.coventry.ac.uk/en/persons/emily-manns
1231,Nushra Mansuri,https://pureportal.coventry.ac.uk/en/persons/nushra-mansuri
1232,Lefeer Muhamed Marakkarackayil,https://pureportal.coventry.ac.uk/en/persons/lefeer-muhamed-marakkarackayil
1233,Efrider Fifi Maramwidze,https://pureportal.coventry.ac.uk/en/persons/efrider-fifi-maramwidze
1234,Tawanda Marandure,https://pureportal.coventry.ac.uk/en/persons/tawanda-marandure
1235,Ksenija Maravic da Silva,https://pureportal.coventry.ac.uk/en/persons/ksenija-maravic-da-silva
1236,Denis Robert Marchant,https://pureportal.coventry.ac.uk/en/persons/denis-robert-marchant
1237,Emma Marchant,https://pureportal.coventry.ac.uk/en/persons/emma-marchant
1238,Andreas Marcou,https://pureportal.coventry.ac.uk/en/persons/andreas-marcou
1239,Magdalena Marczak,https://pureportal.coventry.ac.uk/en/persons/magdalena-marczak
1240,Ainul Mardiah,https://pureportal.coventry.ac.uk/en/persons/ainul-mardiah
1241,Mohamed Marei,https://pureportal.coventry.ac.uk/en/persons/mohamed-marei
1242,Adriana Marin,https://pureportal.coventry.ac.uk/en/persons/adriana-marin
1243,Natasha Marin,https://pureportal.coventry.ac.uk/en/persons/natasha-marin
1244,Kristina Marintseva,https://pureportal.coventry.ac.uk/en/persons/kristina-marintseva
1245,Marcell Mars,https://pureportal.coventry.ac.uk/en/persons/marcell-mars
1246,Hilary Marsh,https://pureportal.coventry.ac.uk/en/persons/hilary-marsh
1247,Kate Marsh,https://pureportal.coventry.ac.uk/en/persons/kate-marsh
1248,Chrissy Marshall,https://pureportal.coventry.ac.uk/en/persons/chrissy-marshall
1249,Ian Marshall,https://pureportal.coventry.ac.uk/en/persons/ian-marshall
1250,Leeann Marshall,https://pureportal.coventry.ac.uk/en/persons/leeann-marshall
1251,Vlad Marsic,https://pureportal.coventry.ac.uk/en/persons/vlad-marsic
1252,Faith Martin,https://pureportal.coventry.ac.uk/en/persons/faith-martin
1253,Shaniece Martin,https://pureportal.coventry.ac.uk/en/persons/shaniece-martin
1254,Alysia Martindale,https://pureportal.coventry.ac.uk/en/persons/alysia-martindale
1255,Amber Martin-Woodhead,https://pureportal.coventry.ac.uk/en/persons/amber-martin-woodhead-martin-woodhead
1256,Ernesto Mastrocinque,https://pureportal.coventry.ac.uk/en/persons/ernesto-mastrocinque
1257,Mahmoud Masud,https://pureportal.coventry.ac.uk/en/persons/mahmoud-masud
1258,Ranveer Matharu,https://pureportal.coventry.ac.uk/en/persons/ranveer-matharu
1259,Kalyan Bhakta Mathema,https://pureportal.coventry.ac.uk/en/persons/kalyan-bhakta-mathema
1260,Jackie Mathers,https://pureportal.coventry.ac.uk/en/persons/jackie-mathers-2
1261,Jino Mathew,https://pureportal.coventry.ac.uk/en/persons/jino-mathew
1262,Alison Maton,https://pureportal.coventry.ac.uk/en/persons/alison-maton
1263,Gurbax Matoo,https://pureportal.coventry.ac.uk/en/persons/gurbax-matoo
1264,Rachel Matthews,https://pureportal.coventry.ac.uk/en/persons/rachel-matthews
1265,Chris Maughan,https://pureportal.coventry.ac.uk/en/persons/chris-maughan
1266,Lola Maury,https://pureportal.coventry.ac.uk/en/persons/lola-maury
1267,Louiza Mavrovounioti,https://pureportal.coventry.ac.uk/en/persons/louiza-mavrovounioti
1268,Achille Mawhassa,https://pureportal.coventry.ac.uk/en/persons/achille-mawhassa
1269,Anthony May,https://pureportal.coventry.ac.uk/en/persons/anthony-may
1270,Barbara May,https://pureportal.coventry.ac.uk/en/persons/barbara-may
1271,Simon May,https://pureportal.coventry.ac.uk/en/persons/simon-may
1272,Eno Maycock,https://pureportal.coventry.ac.uk/en/persons/eno-maycock
1273,Fredrick Mbanaso,https://pureportal.coventry.ac.uk/en/persons/fredrick-mbanaso
1274,Georgina McAllister,https://pureportal.coventry.ac.uk/en/persons/george-mcallister
1275,Sasha McAulay,https://pureportal.coventry.ac.uk/en/persons/sasha-mcaulay
1276,Robert McCabe,https://pureportal.coventry.ac.uk/en/persons/robert-mccabe
1277,Sean McCartan,https://pureportal.coventry.ac.uk/en/persons/sean-mccartan
1278,Jules McCarthy,https://pureportal.coventry.ac.uk/en/persons/jules-mccarthy
1279,Philip McCosker,https://pureportal.coventry.ac.uk/en/persons/philip-mccosker
